time,gFx,gFy,gFz,TgF
37.913703627,-1.0520,-0.1486,0.0547,1.064
37.923144588,-1.0207,-0.1878,0.0626,1.040
37.932935319,-0.9659,-0.2268,0.0547,0.994
37.943110011,-0.9190,-0.2347,0.0040,0.949
37.953650281,-0.8838,-0.2190,0.0117,0.911
37.963099665,-0.9073,-0.2033,-0.0117,0.930
37.973666242,-0.9190,-0.1878,0.0352,0.939
37.984046242,-0.9816,-0.1643,0.0782,0.998
37.994381858,-0.9856,-0.1681,0.1096,1.006
38.018822088,-0.9464,-0.1838,0.0821,0.968
38.020167819,-0.8995,-0.2033,0.0704,0.925
38.023750358,-0.9504,-0.1798,0.0274,0.968
38.034498781,-0.9504,-0.1681,-0.0078,0.965
38.049535627,-0.9386,-0.1798,0.0117,0.956
38.054251704,-0.9777,-0.1564,0.0078,0.990
38.064689973,-1.0324,-0.1096,0.0509,1.039
38.074726011,-1.0403,-0.1096,0.0744,1.049
38.084615858,-1.0286,-0.1408,0.0704,1.041
38.094817896,-0.9425,-0.2073,0.0352,0.966
38.105576934,-0.8213,-0.2347,0.0040,0.854
38.115765665,-0.7548,-0.2855,-0.0704,0.810
38.125833934,-0.6922,-0.3051,-0.1526,0.772
38.13532905,-0.7157,-0.3051,-0.1838,0.799
38.146251781,-0.8955,-0.2542,-0.1291,0.940
38.155798088,-0.9934,-0.2151,-0.0861,1.020
38.165652127,-1.0011,-0.1878,-0.0117,1.019
38.177327896,-0.9425,-0.2307,0.0000,0.970
38.186593396,-0.8565,-0.2464,0.0195,0.891
38.196900165,-0.7587,-0.2503,0.0078,0.799
38.206981242,-0.7117,-0.2620,-0.0312,0.759
38.216968434,-0.7587,-0.2542,-0.0078,0.800
38.227283473,-0.8565,-0.2073,0.0117,0.881
38.23731255,-0.8643,-0.2307,0.0469,0.896
38.247547088,-0.7939,-0.2934,0.0235,0.847
38.257123819,-0.7744,-0.2777,-0.0117,0.823
38.267425665,-0.7978,-0.2737,-0.0547,0.845
38.277610088,-0.8369,-0.2033,-0.0587,0.863
38.28773855,-0.9034,-0.1486,-0.0509,0.917
38.298200588,-0.9386,-0.1369,-0.0195,0.949
38.314190204,-0.9386,-0.0939,-0.0274,0.944
38.318174088,-0.8995,-0.1486,-0.0117,0.912
38.328351742,-0.8213,-0.1995,-0.0274,0.846
38.338161473,-0.6962,-0.2699,-0.0312,0.747
38.348461704,-0.6648,-0.2659,-0.0782,0.720
38.358535165,-0.7157,-0.2230,-0.0821,0.754
38.36882055,-0.8448,-0.1681,-0.0626,0.864
