time,gFx,gFy,gFz,TgF
62.879871647,-1.0793,0.0157,0.2620,1.111
62.890171301,-1.1224,0.0509,0.2659,1.155
62.900493839,-1.1615,0.0782,0.2934,1.201
62.910488378,-1.2046,0.0899,0.3246,1.251
62.920752301,-1.2476,0.0899,0.3168,1.290
62.930467147,-1.3218,0.0626,0.3011,1.357
62.944127185,-1.3649,-0.0078,0.2307,1.384
62.950766762,-1.4001,-0.0469,0.1446,1.408
62.961668493,-1.4626,-0.1056,0.0978,1.470
62.972153262,-1.4939,-0.1096,0.0704,1.500
62.981438916,-1.4861,-0.1173,0.0744,1.493
62.991578724,-1.4666,-0.1212,0.0744,1.473
63.001804108,-1.4236,-0.1446,0.1017,1.435
63.011794378,-1.3727,-0.1446,0.1134,1.385
63.021840724,-1.2749,-0.1486,0.1486,1.292
63.032425262,-1.1694,-0.1486,0.1486,1.188
63.042576224,-1.0559,-0.1838,0.1603,1.084
63.052688801,-0.9659,-0.1486,0.1721,0.992
63.062498339,-0.8995,-0.1681,0.1878,0.934
63.076424108,-0.7431,-0.1760,0.1995,0.789
63.082900339,-0.6375,-0.2230,0.2268,0.712
63.09342757,-0.5749,-0.2190,0.1995,0.647
63.103787493,-0.5084,-0.2582,0.1798,0.598
63.113171531,-0.4967,-0.2425,0.1838,0.582
63.123305185,-0.5084,-0.2816,0.1955,0.613
63.133315031,-0.5397,-0.2464,0.1878,0.622
63.143149224,-0.6061,-0.2425,0.1643,0.673
63.153458493,-0.6805,-0.2385,0.1643,0.740
63.163796839,-0.7626,-0.1916,0.1760,0.806
63.174193993,-0.8565,-0.1838,0.1995,0.898
63.185376993,-0.9425,-0.1291,0.2464,0.983
63.193699801,-0.9934,-0.0939,0.2503,1.029
63.204667608,-1.0364,-0.0509,0.2699,1.072
63.214650724,-1.0950,-0.0040,0.2777,1.130
63.22533807,-1.0990,0.0430,0.3364,1.150
63.239186185,-1.0872,0.0157,0.3051,1.129
63.244640493,-1.0638,0.0078,0.2934,1.104
63.2549288,-0.9973,-0.0430,0.2659,1.033
63.265181608,-0.9269,-0.0744,0.2620,0.966
63.275044416,-0.8330,-0.0939,0.2347,0.871
63.285456954,-0.7587,-0.0978,0.2268,0.798
63.295498147,-0.6962,-0.0939,0.1916,0.728
63.305515993,-0.6687,-0.0978,0.1995,0.705
63.315975224,-0.6492,-0.1134,0.2033,0.690
63.325992147,-0.6413,-0.1251,0.2112,0.687
63.335491147,-0.6375,-0.1056,0.2190,0.682
63.346080723,-0.6375,-0.1017,0.2073,0.678
63.356585723,-0.6453,-0.1291,0.1916,0.685
63.3665708,-0.6335,-0.1291,0.2112,0.680
63.376217147,-0.6765,-0.1251,0.2268,0.724
63.386417108,-0.6844,-0.1446,0.2582,0.746
63.396723647,-0.7157,-0.1408,0.2503,0.771
63.406636262,-0.7509,-0.1603,0.2620,0.811
63.417185339,-0.7782,-0.1564,0.2699,0.838
63.4268278,-0.8330,-0.1603,0.2777,0.893
63.437066108,-0.9034,-0.1643,0.2972,0.965
63.447908031,-0.9307,-0.1643,0.3089,0.994
63.457284877,-0.9699,-0.1526,0.3089,1.029
63.467566954,-0.9934,-0.1603,0.3168,1.055
63.477555262,-0.9973,-0.1526,0.3286,1.061
63.488246185,-0.9934,-0.1486,0.3324,1.058
63.502238416,-0.9582,-0.1446,0.3246,1.022
63.508319339,-0.9659,-0.1486,0.3129,1.026
63.518670108,-0.9464,-0.1486,0.3207,1.010
63.528470646,-0.9347,-0.1760,0.3168,1.003
63.538536339,-0.9386,-0.1681,0.3286,1.009
63.5489508,-0.9230,-0.1798,0.3324,0.997
63.558860069,-0.9347,-0.1798,0.3324,1.008
63.568994185,-0.8995,-0.1878,0.3441,0.981
63.579198723,-0.9347,-0.1995,0.3402,1.014
63.589177569,-0.9464,-0.1955,0.3364,1.023
63.599287454,-0.9659,-0.1995,0.3246,1.038
63.609520069,-0.9425,-0.1916,0.3286,1.016
63.619573685,-0.9386,-0.1721,0.3129,1.004
63.630443685,-0.9269,-0.1486,0.3089,0.988
63.639727031,-0.9190,-0.1329,0.3129,0.980
63.650213454,-0.9073,-0.1134,0.3246,0.970
63.660127569,-0.8682,-0.1134,0.3286,0.935
63.670281069,-0.8526,-0.0861,0.3089,0.911
63.680274569,-0.8330,-0.1096,0.2972,0.891
63.690472531,-0.8721,-0.0978,0.3011,0.928
63.701098646,-0.8995,-0.1017,0.2855,0.949
63.711418531,-0.9777,-0.0861,0.2777,1.020
63.721228954,-1.0286,-0.0939,0.2699,1.068
63.731040492,-1.0676,-0.0665,0.2699,1.103
63.741694069,-1.0950,-0.0782,0.2816,1.133
63.751691069,-1.1028,-0.0899,0.2737,1.140
63.761749069,-1.0755,-0.0939,0.2503,1.108
63.772302031,-1.0520,-0.1017,0.2934,1.097
63.7854018,-1.0403,-0.1173,0.3286,1.097
63.792423915,-1.0403,-0.1369,0.3519,1.107
63.801912377,-1.0207,-0.1369,0.3793,1.097
63.812449646,-1.0676,-0.1251,0.4028,1.148
63.822310223,-1.1145,-0.1096,0.3754,1.181
63.833282531,-1.1694,-0.0939,0.3598,1.227
63.843040877,-1.1732,-0.0939,0.3246,1.221
63.852975839,-1.2046,-0.0899,0.3402,1.255
63.862912877,-1.2241,-0.0939,0.3441,1.275
63.872678377,-1.2476,-0.1017,0.3481,1.299
63.8837173,-1.2671,-0.1134,0.3441,1.318
63.894663377,-1.3062,-0.1212,0.3286,1.352
63.9037408,-1.3258,-0.1643,0.3129,1.372
63.913585031,-1.3297,-0.1955,0.2934,1.376
63.924038685,-1.3532,-0.2347,0.2855,1.403
63.934141415,-1.3492,-0.2777,0.2347,1.397
63.944225069,-1.3258,-0.2934,0.1878,1.371
63.953802454,-1.2828,-0.3129,0.1329,1.327
63.964405185,-1.2124,-0.3246,0.1056,1.260
63.974513877,-1.0638,-0.2777,0.0704,1.102
63.984076415,-0.9659,-0.2425,0.0195,0.996
63.994528185,-0.9073,-0.2385,-0.0078,0.938
64.005120377,-0.8251,-0.1955,0.0117,0.848
64.015436723,-0.7431,-0.1798,0.0352,0.765
64.026757915,-0.6765,-0.1526,0.0547,0.696
64.034817723,-0.6805,-0.1486,0.0665,0.700
64.045158723,-0.6962,-0.1408,0.0821,0.715
64.055271569,-0.7704,-0.1096,0.1096,0.786
64.065144685,-0.8526,-0.0939,0.1446,0.870
64.076211608,-0.9112,-0.0978,0.1995,0.938
64.085475992,-0.9739,-0.0704,0.1995,0.997
64.095723338,-1.0246,-0.0861,0.1798,1.044
64.105742261,-1.0481,-0.0704,0.1916,1.068
64.115520915,-1.0520,-0.0626,0.1995,1.073
64.125733954,-1.0403,-0.0547,0.2190,1.065
64.136307146,-0.9973,-0.0274,0.2347,1.025
64.146561146,-0.9425,-0.0040,0.2268,0.969
64.157269761,-0.8721,-0.0078,0.2112,0.897
64.166892108,-0.8369,-0.0040,0.2033,0.861
64.176856684,-0.7939,-0.0195,0.1798,0.814
64.186667069,-0.7469,-0.0312,0.1564,0.764
64.197395261,-0.7040,-0.0274,0.1134,0.714
64.213328069,-0.6805,-0.0587,0.1212,0.694
64.217915838,-0.6727,-0.0469,0.1017,0.682
64.227731838,-0.6805,-0.0626,0.1291,0.695
64.238102415,-0.6883,-0.0587,0.1408,0.705
64.247692415,-0.6844,-0.0626,0.1408,0.702
64.257985531,-0.7235,-0.0547,0.1212,0.736
64.268108992,-0.7117,-0.0430,0.1329,0.725
64.278202992,-0.7235,-0.0587,0.1329,0.738
64.288446261,-0.7314,-0.0312,0.1526,0.748
64.298231646,-0.7196,-0.0430,0.1408,0.735
64.30867253,-0.7314,-0.0352,0.1408,0.746
64.318795761,-0.7509,-0.0352,0.1486,0.766
64.32884803,-0.7939,-0.0195,0.1603,0.810
64.34478303,-0.8291,-0.0235,0.1798,0.849
64.349558684,-0.8603,-0.0235,0.1878,0.881
64.3593058,-0.9073,-0.0469,0.1681,0.924
64.369384877,-0.9230,-0.0274,0.1603,0.937
64.379458454,-0.9464,-0.0078,0.1643,0.961
64.389483107,-0.9582,0.0040,0.1798,0.975
64.399989146,-0.9659,-0.0157,0.1760,0.982
64.409927761,-0.9894,-0.0117,0.1681,1.004
64.420459607,-0.9777,0.0078,0.1603,0.991
64.4301608,-0.9816,0.0078,0.1526,0.993
64.440361453,-0.9816,0.0352,0.1408,0.992
64.450235184,-0.9542,0.0312,0.1798,0.972
64.46055853,-0.9739,0.0392,0.2033,0.996
64.476495261,-0.9621,0.0430,0.2151,0.987
64.480885684,-0.9973,0.0626,0.2307,1.026
64.491492107,-0.9973,0.0392,0.2659,1.033
