time,gFx,gFy,gFz,TgF
21.955787061,-0.8721,-0.0430,0.2699,0.914
21.966420561,-0.8878,-0.0509,0.2659,0.928
21.976210292,-0.8955,-0.0509,0.2894,0.943
21.986213215,-0.9386,-0.0469,0.2894,0.983
21.996235292,-0.9856,-0.0392,0.2737,1.024
22.006041907,-0.9934,-0.0665,0.2659,1.030
22.01680883,-0.9856,-0.0547,0.2737,1.024
22.026929061,-0.9973,-0.0509,0.2855,1.039
22.037121292,-0.9816,-0.0469,0.3011,1.028
22.047738292,-0.9777,-0.0469,0.2934,1.022
22.05705183,-0.9739,-0.0587,0.2894,1.018
22.067534984,-0.9856,-0.0352,0.2816,1.026
22.079054676,-0.9739,-0.0547,0.2659,1.011
22.087669599,-0.9504,-0.0744,0.2699,0.991
22.097634753,-0.9425,-0.0704,0.2972,0.991
22.107978676,-0.9307,-0.0547,0.2855,0.975
22.117818638,-0.9425,-0.0547,0.2972,0.990
22.128029061,-0.9504,-0.0392,0.2659,0.988
22.138385176,-0.9542,-0.0626,0.2699,0.994
22.148520638,-0.9347,-0.0509,0.2816,0.978
22.15868733,-0.9699,-0.0509,0.2855,1.012
22.168511253,-0.9347,-0.0469,0.2972,0.982
22.178668445,-0.9816,-0.0744,0.2894,1.026
22.188744945,-0.9621,-0.0704,0.2934,1.008
22.199474484,-0.9542,-0.0704,0.2777,0.996
22.210367176,-0.9307,-0.0352,0.3051,0.980
22.219383907,-0.9542,-0.0509,0.2972,1.001
22.229484945,-0.9269,-0.0392,0.3089,0.978
22.239721676,-0.9504,-0.0547,0.3051,1.000
22.249173022,-0.9542,-0.0392,0.2855,0.997
22.259644715,-0.9425,-0.0274,0.2659,0.980
22.269627061,-0.9464,-0.0312,0.2894,0.990
22.280269599,-0.9542,-0.0626,0.2894,0.999
22.29076983,-0.9582,-0.0626,0.2737,0.998
22.299736868,-0.9582,-0.0665,0.2934,1.004
22.310356291,-0.9699,-0.0469,0.2777,1.010
22.320479715,-0.9464,-0.0626,0.2777,0.988
22.330657638,-0.9816,-0.0782,0.2699,1.021
22.340681445,-0.9504,-0.0626,0.2894,0.995
22.350455715,-0.9659,-0.0509,0.3051,1.014
22.360942253,-0.9542,-0.0587,0.2934,1.000
22.370700291,-0.9386,-0.0665,0.3011,0.988
22.380850253,-0.9621,-0.0665,0.3051,1.012
22.391747638,-0.9777,-0.0469,0.2816,1.019
22.401337676,-0.9659,-0.0430,0.2855,1.008
22.411779984,-0.9659,-0.0469,0.2816,1.007
22.421902599,-0.9542,-0.0430,0.2972,1.000
22.431452599,-0.9621,-0.0665,0.2816,1.005
22.444979676,-0.9739,-0.0509,0.2855,1.016
22.452425214,-0.9504,-0.0704,0.2934,0.997
22.462532638,-0.9464,-0.0587,0.2934,0.993
22.473584407,-0.9504,-0.0547,0.3011,0.998
22.482750214,-0.9347,-0.0430,0.2816,0.977
22.492952137,-0.9621,-0.0509,0.2855,1.005
22.503160061,-0.9699,-0.0509,0.2659,1.007
22.512995291,-0.9504,-0.0469,0.2855,0.993
22.523024868,-0.9542,-0.0509,0.2894,0.998
22.533061522,-0.9464,-0.0547,0.2894,0.991
22.543419599,-0.9307,-0.0430,0.2737,0.971
22.553762368,-0.9464,-0.0430,0.2620,0.983
22.563739368,-0.9464,-0.0392,0.2582,0.982
22.574736214,-0.9542,-0.0587,0.2737,0.994
22.584423407,-0.9582,-0.0509,0.2855,1.001
22.593669214,-0.9777,-0.0469,0.2659,1.014
22.60612706,-0.9739,-0.0626,0.2699,1.012
22.614262022,-0.9894,-0.0704,0.2816,1.031
22.625003137,-0.9894,-0.0392,0.2894,1.032
22.634235253,-0.9621,-0.0547,0.2816,1.004
22.644343445,-0.9816,-0.0509,0.2855,1.024
22.658550676,-0.9739,-0.0469,0.3051,1.022
22.664508407,-0.9816,-0.0392,0.2894,1.024
22.674831407,-0.9894,-0.0392,0.2855,1.031
22.685433099,-0.9777,-0.0587,0.2972,1.024
22.69506983,-0.9856,-0.0509,0.2972,1.031
22.706380137,-0.9621,-0.0509,0.2972,1.008
22.715806676,-0.9582,-0.0509,0.3011,1.006
22.725383022,-0.9504,-0.0430,0.3011,0.998
22.738670253,-0.9464,-0.0430,0.2972,0.993
22.74584206,-0.9425,-0.0547,0.2855,0.986
22.756843137,-0.9816,-0.0626,0.2894,1.025
22.766065945,-0.9425,-0.0547,0.2816,0.985
22.77623433,-0.9542,-0.0469,0.2699,0.993
22.788849637,-0.9699,-0.0547,0.2934,1.015
22.79618156,-0.9582,-0.0547,0.2816,1.000
22.806975483,-0.9464,-0.0392,0.2972,0.993
22.816686522,-0.9504,-0.0392,0.2855,0.993
22.826857368,-0.9739,-0.0469,0.3011,1.020
22.836694753,-0.9582,-0.0352,0.3051,1.006
22.84702356,-0.9699,-0.0392,0.3011,1.016
22.857481483,-0.9777,-0.0274,0.2972,1.022
22.867446945,-0.9699,-0.0195,0.3051,1.017
22.877609099,-0.9307,-0.0352,0.3089,0.981
22.887855599,-0.9464,-0.0547,0.2894,0.991
22.897742406,-0.9582,-0.0430,0.2972,1.004
22.907691291,-0.9582,-0.0509,0.2894,1.002
22.918433291,-0.9621,-0.0547,0.2855,1.005
22.927891137,-0.9464,-0.0509,0.2972,0.993
22.938631983,-0.9621,-0.0392,0.2816,1.003
22.948932253,-0.9425,-0.0547,0.2894,0.987
22.958855137,-0.9659,-0.0469,0.2972,1.012
22.968760368,-0.9739,-0.0430,0.2934,1.018
22.979216214,-0.9621,-0.0430,0.2972,1.008
22.989404291,-0.9464,-0.0392,0.3051,0.995
23.000627253,-0.9582,-0.0312,0.3051,1.006
23.00943956,-0.9386,-0.0430,0.3129,0.990
23.019414945,-0.9504,-0.0392,0.2934,0.995
23.029935252,-0.9504,-0.0469,0.3051,0.999
23.039931752,-0.9464,-0.0430,0.2972,0.993
23.054005291,-0.9621,-0.0274,0.2972,1.007
23.060138291,-0.9777,-0.0392,0.3051,1.025
23.070357599,-0.9621,-0.0469,0.3011,1.009
23.080371791,-0.9659,-0.0274,0.3051,1.013
23.090017368,-0.9699,-0.0312,0.3051,1.017
23.100635906,-0.9504,-0.0430,0.3051,0.999
23.110772906,-0.9464,-0.0469,0.3051,0.995
23.120905522,-0.9504,-0.0392,0.3011,0.998
23.131213906,-0.9699,-0.0430,0.2972,1.015
23.140664483,-0.9582,-0.0392,0.2972,1.004
23.151872675,-0.9582,-0.0312,0.3051,1.006
23.161381983,-0.9582,-0.0352,0.2972,1.004
23.171484445,-0.9582,-0.0235,0.3129,1.008
23.182253406,-0.9425,-0.0352,0.3011,0.990
23.191798522,-0.9425,-0.0312,0.3089,0.992
23.202014983,-0.9621,-0.0392,0.3051,1.010
23.212311522,-0.9739,-0.0392,0.3011,1.020
23.221848868,-0.9504,-0.0392,0.2972,0.997
23.232199983,-0.9425,-0.0430,0.3129,0.994
23.242560983,-0.9386,-0.0509,0.2972,0.986
23.252441022,-0.9386,-0.0430,0.2934,0.984
23.263215637,-0.9269,-0.0469,0.2972,0.975
23.272430445,-0.9425,-0.0430,0.3011,0.990
23.283458137,-0.9582,-0.0392,0.2816,0.999
23.293360098,-0.9425,-0.0274,0.3089,0.992
23.30350656,-0.9425,-0.0392,0.3051,0.991
23.314533637,-0.9464,-0.0235,0.3246,1.001
23.324073098,-0.9621,-0.0352,0.3168,1.014
23.333937675,-0.9621,-0.0469,0.3051,1.010
23.344532675,-0.9699,-0.0430,0.3168,1.021
23.354145791,-0.9699,-0.0469,0.3051,1.018
23.364492983,-0.9621,-0.0469,0.3129,1.013
23.374731983,-0.9582,-0.0312,0.2894,1.001
23.384600175,-0.9777,-0.0430,0.2972,1.023
23.395756791,-0.9659,-0.0352,0.3011,1.012
23.404974406,-0.9621,-0.0274,0.2934,1.006
23.415041791,-0.9542,-0.0312,0.2972,1.000
23.42507356,-0.9621,-0.0195,0.3168,1.013
23.435257829,-0.9659,-0.0274,0.3129,1.016
23.448699598,-0.9582,-0.0392,0.3051,1.006
23.455404906,-0.9542,-0.0312,0.3051,1.002
23.465904329,-0.9621,-0.0157,0.3207,1.014
23.475609637,-0.9699,-0.0195,0.3207,1.022
23.485701752,-0.9621,-0.0392,0.2972,1.008
23.496010444,-0.9659,-0.0312,0.3089,1.015
23.506182598,-0.9542,-0.0469,0.2855,0.997
23.516696175,-0.9621,-0.0392,0.3089,1.011
23.52683356,-0.9386,-0.0430,0.3051,0.988
23.536302944,-0.9582,-0.0509,0.3011,1.006
23.548108137,-0.9699,-0.0392,0.3089,1.019
23.557268137,-0.9464,-0.0352,0.3089,0.996
23.566999752,-0.9464,-0.0392,0.3168,0.999
23.577872714,-0.9386,-0.0312,0.3011,0.986
23.587270791,-0.9659,-0.0274,0.3051,1.013
23.597638444,-0.9816,-0.0392,0.2934,1.025
23.607754983,-0.9230,-0.0509,0.2894,0.969
23.61701156,-0.9542,-0.0509,0.3051,1.003
23.627380944,-0.9699,-0.0352,0.3011,1.016
23.637244291,-0.9659,-0.0430,0.3051,1.014
23.648227137,-0.9504,-0.0469,0.3129,1.002
23.657962367,-0.9504,-0.0430,0.3051,0.999
23.668182291,-0.9504,-0.0547,0.2855,0.994
23.677882252,-0.9504,-0.0392,0.3129,1.001
23.688038021,-0.9659,-0.0469,0.3051,1.014
23.698706675,-0.9659,-0.0430,0.3168,1.017
23.70965806,-0.9699,-0.0626,0.3207,1.023
23.718919867,-0.9816,-0.0392,0.3168,1.032
23.72928206,-0.9894,-0.0469,0.3207,1.041
23.739496444,-0.9699,-0.0392,0.3286,1.025
23.74917256,-0.9934,-0.0509,0.3207,1.045
23.76194029,-0.9777,-0.0469,0.3168,1.029
23.769347983,-0.9621,-0.0195,0.3207,1.014
23.779662367,-0.9504,-0.0392,0.3168,1.003
23.790111252,-0.9307,-0.0235,0.3089,0.981
23.799807329,-0.9230,-0.0235,0.3051,0.972
23.810141521,-0.9347,-0.0235,0.3089,0.985
23.820253329,-0.9386,-0.0352,0.3246,0.994
23.830002137,-0.9269,-0.0392,0.3286,0.984
23.841530983,-0.9425,-0.0352,0.3011,0.990
23.850412098,-0.9307,-0.0547,0.2972,0.979
23.860989637,-0.9542,-0.0509,0.3246,1.009
23.871179675,-0.9386,-0.0352,0.3011,0.986
23.880848252,-0.9659,-0.0392,0.3011,1.013
23.890893867,-0.9621,-0.0469,0.3011,1.009
23.900921983,-0.9542,-0.0312,0.3168,1.006
23.911501213,-0.9659,-0.0274,0.3207,1.018
23.921550983,-0.9425,-0.0430,0.3168,0.995
23.931684098,-0.9621,-0.0312,0.3168,1.013
23.942022906,-0.9659,-0.0235,0.3207,1.018
23.952213713,-0.9739,-0.0195,0.3129,1.023
23.961973867,-0.9699,-0.0274,0.3089,1.018
23.973030867,-0.9816,-0.0312,0.3089,1.030
23.982302252,-0.9621,-0.0235,0.3089,1.011
23.992552329,-0.9504,-0.0078,0.3051,0.998
24.002752867,-0.9347,-0.0157,0.3089,0.985
24.012466598,-0.9464,-0.0274,0.3207,1.000
24.02257629,-0.9699,-0.0392,0.3246,1.024
24.032742136,-0.9542,-0.0392,0.3089,1.004
24.043192059,-0.9464,-0.0195,0.3168,0.998
24.053682021,-0.9347,-0.0274,0.3207,0.989
24.063591444,-0.9542,-0.0312,0.3246,1.008
24.073622444,-0.9504,-0.0235,0.3246,1.005
24.083707559,-0.9386,-0.0235,0.3286,0.995
24.093823136,-0.9542,-0.0352,0.3207,1.007
24.104725482,-0.9464,-0.0430,0.3207,1.000
24.113326944,-0.9621,-0.0235,0.3286,1.017
24.124238329,-0.9504,-0.0352,0.3129,1.001
24.134688482,-0.9425,-0.0312,0.3051,0.991
24.144258598,-0.9659,-0.0430,0.3129,1.016
24.159469752,-0.9464,-0.0352,0.3129,0.997
24.164556059,-0.9464,-0.0312,0.3089,0.996
24.174670021,-0.9307,-0.0235,0.3129,0.982
24.184970329,-0.9386,-0.0547,0.3207,0.993
24.194941598,-0.9542,-0.0312,0.3129,1.005
24.204999713,-0.9386,-0.0547,0.3168,0.992
24.215466521,-0.9621,-0.0469,0.3129,1.013
24.225953636,-0.9347,-0.0392,0.3051,0.984
24.236079098,-0.9504,-0.0274,0.3168,1.002
24.245975482,-0.9582,-0.0430,0.3089,1.008
24.256473329,-0.9386,-0.0430,0.3168,0.992
24.266339867,-0.9504,-0.0312,0.3051,0.999
24.276317598,-0.9582,-0.0392,0.3246,1.012
24.286692713,-0.9542,-0.0392,0.3089,1.004
24.296224675,-0.9386,-0.0195,0.3168,0.991
24.306635982,-0.9582,-0.0392,0.3364,1.016
24.316907136,-0.9386,-0.0352,0.3207,0.993
24.326661675,-0.9582,-0.0274,0.3168,1.010
