time,gFx,gFy,gFz,TgF
24.034525214,-0.9777,-0.0509,0.1526,0.991
24.045833599,-0.9739,-0.0665,0.1486,0.987
24.054291022,-0.9856,-0.0665,0.1564,1.000
24.064759599,-0.9659,-0.0665,0.1564,0.981
24.074999599,-0.9777,-0.0547,0.1564,0.992
24.085055637,-0.9739,-0.0547,0.1643,0.989
24.094823099,-0.9504,-0.0782,0.1603,0.967
24.106188329,-0.9739,-0.0547,0.1603,0.988
24.115257675,-0.9582,-0.0665,0.1643,0.974
24.126137637,-0.9856,-0.0626,0.1446,0.998
24.135960329,-0.9739,-0.0547,0.1564,0.988
24.145788406,-0.9777,-0.0626,0.1486,0.991
24.156081329,-0.9894,-0.0547,0.1173,0.998
24.166168329,-0.9816,-0.0469,0.1408,0.993
24.176474598,-0.9973,-0.0587,0.1721,1.014
24.191458291,-1.0051,-0.0744,0.1760,1.023
24.196650137,-1.0051,-0.0547,0.1721,1.021
24.207338445,-0.9894,-0.0587,0.1603,1.004
24.217191214,-0.9621,-0.0547,0.1446,0.974
24.227274868,-0.9699,-0.0626,0.1251,0.980
24.237712752,-0.9464,-0.0704,0.1329,0.958
24.247471175,-0.9582,-0.0587,0.1486,0.971
24.257490445,-0.9856,-0.0547,0.1643,1.001
24.268366098,-0.9856,-0.0587,0.1955,1.007
24.278104483,-0.9894,-0.0587,0.1878,1.009
24.287749329,-0.9699,-0.0587,0.1798,0.988
24.297682368,-0.9856,-0.0509,0.1643,1.000
24.308482752,-0.9816,-0.0665,0.1486,0.995
24.318232983,-0.9856,-0.0587,0.1446,0.998
24.32795556,-0.9582,-0.0744,0.1408,0.971
24.341921983,-0.9504,-0.0626,0.1408,0.963
24.348985444,-0.9659,-0.0665,0.1526,0.980
24.358825021,-0.9739,-0.0587,0.1838,0.993
24.369560675,-0.9816,-0.0626,0.1643,0.997
24.378907406,-0.9582,-0.0704,0.1329,0.970
24.389185598,-0.9739,-0.0509,0.1603,0.988
24.399548906,-0.9739,-0.0665,0.1446,0.987
24.408868368,-0.9739,-0.0665,0.1486,0.987
24.420453675,-0.9504,-0.0587,0.1564,0.965
24.430209675,-0.9542,-0.0626,0.1798,0.973
24.440539483,-0.9699,-0.0665,0.1643,0.986
24.452423944,-0.9699,-0.0547,0.1643,0.985
24.460343867,-0.9894,-0.0430,0.1681,1.005
24.470454521,-0.9659,-0.0665,0.1878,0.986
24.480759867,-0.9934,-0.0626,0.1643,1.009
24.490743406,-0.9816,-0.0626,0.1643,0.997
24.501672983,-0.9856,-0.0547,0.1446,0.998
24.510721675,-0.9856,-0.0626,0.1446,0.998
24.521329675,-0.9777,-0.0744,0.1603,0.994
24.531269944,-0.9816,-0.0744,0.1486,0.996
24.540853637,-0.9739,-0.0547,0.1408,0.986
24.551391098,-0.9816,-0.0626,0.1681,0.998
24.561629329,-0.9621,-0.0626,0.1603,0.977
24.571724444,-0.9699,-0.0665,0.1564,0.985
24.582095367,-0.9856,-0.0704,0.1486,0.999
24.591792483,-0.9856,-0.0626,0.1446,0.998
24.602216367,-0.9856,-0.0744,0.1329,0.997
24.612523829,-0.9856,-0.0587,0.1681,1.002
24.622451483,-0.9934,-0.0547,0.1681,1.009
24.633366214,-0.9816,-0.0587,0.1564,0.996
24.642538906,-0.9699,-0.0665,0.1564,0.985
24.653027944,-0.9542,-0.0861,0.1643,0.972
24.662976829,-0.9777,-0.0626,0.1446,0.990
24.672870944,-0.9621,-0.0665,0.1721,0.980
24.683196213,-0.9739,-0.0626,0.1760,0.992
24.693018752,-0.9973,-0.0509,0.1721,1.013
24.703238175,-0.9816,-0.0626,0.1526,0.995
24.713758752,-0.9816,-0.0626,0.1643,0.997
24.72348756,-0.9934,-0.0626,0.1603,1.008
24.734219213,-0.9582,-0.0744,0.1878,0.979
24.744185944,-0.9934,-0.0665,0.1681,1.010
24.754643367,-0.9699,-0.0821,0.1564,0.986
24.768906867,-0.9856,-0.0547,0.1643,1.001
24.774691521,-0.9777,-0.0704,0.1291,0.989
24.784791636,-0.9777,-0.0626,0.1369,0.989
24.794392483,-0.9582,-0.0665,0.1643,0.974
24.804533213,-0.9816,-0.0704,0.1681,0.998
24.814785483,-0.9269,-0.0587,0.1251,0.937
24.825038098,-0.9659,-0.0509,0.1251,0.975
24.835244521,-0.9894,-0.0626,0.1681,1.006
24.845267944,-0.9894,-0.0704,0.1603,1.005
24.855114329,-0.9973,-0.0626,0.1878,1.017
24.865434444,-1.0011,-0.0704,0.1526,1.015
24.875732213,-0.9816,-0.0665,0.1681,0.998
24.885950021,-0.9777,-0.0665,0.1798,0.996
24.901703521,-0.9856,-0.0665,0.1798,1.004
24.905967829,-0.9542,-0.0744,0.1603,0.970
24.916341252,-0.9307,-0.0782,0.1643,0.948
24.926138136,-0.9542,-0.0626,0.1721,0.972
24.935974559,-0.9621,-0.0626,0.1603,0.977
24.946421983,-0.9582,-0.0626,0.1564,0.973
24.956503098,-0.9816,-0.0626,0.1564,0.996
24.966672598,-0.9856,-0.0704,0.1955,1.007
24.977113983,-1.0011,-0.0626,0.1995,1.023
24.987102021,-0.9856,-0.0665,0.1878,1.006
24.997380136,-0.9739,-0.0744,0.1838,0.994
25.007195675,-0.9934,-0.0782,0.1760,1.012
25.017613059,-0.9699,-0.0782,0.1760,0.989
25.034019406,-0.9621,-0.0782,0.1643,0.979
25.037232906,-0.9699,-0.0587,0.1721,0.987
25.048133136,-0.9621,-0.0782,0.1760,0.981
25.057935213,-0.9659,-0.0704,0.1838,0.986
25.067941482,-0.9699,-0.0704,0.1603,0.986
25.078694713,-0.9777,-0.0547,0.1760,0.995
25.088779636,-0.9699,-0.0861,0.1760,0.989
25.098968944,-0.9934,-0.0626,0.1643,1.009
25.109012329,-0.9699,-0.0821,0.1760,0.989
25.118598213,-0.9777,-0.0626,0.1721,0.995
25.130116136,-0.9777,-0.0782,0.1916,0.999
25.13919529,-0.9582,-0.0665,0.1643,0.974
25.149462213,-0.9894,-0.0547,0.1838,1.008
25.160257752,-0.9582,-0.0744,0.1681,0.976
25.16924579,-0.9659,-0.0744,0.1838,0.986
25.179747829,-0.9739,-0.0430,0.1681,0.989
25.189682829,-0.9777,-0.0744,0.1446,0.991
25.199930598,-0.9777,-0.0626,0.1760,0.995
25.210172059,-1.0011,-0.0821,0.1878,1.022
25.219956521,-0.9934,-0.0704,0.2033,1.016
25.230596675,-1.0051,-0.0744,0.1995,1.027
25.239934752,-0.9894,-0.0704,0.1995,1.012
25.249807559,-0.9699,-0.0626,0.2033,0.993
25.260395636,-0.9659,-0.0626,0.1603,0.981
25.27031079,-0.9464,-0.0665,0.1721,0.964
25.280882982,-0.9542,-0.0782,0.1643,0.971
25.291531252,-0.9659,-0.0821,0.1838,0.987
25.301277713,-0.9659,-0.0665,0.1643,0.982
25.310834482,-0.9739,-0.0704,0.1721,0.991
25.32133129,-0.9816,-0.0744,0.1681,0.999
25.331327675,-0.9777,-0.0704,0.1760,0.996
25.341521944,-0.9659,-0.0744,0.1760,0.985
25.351944482,-0.9816,-0.0744,0.1955,1.004
25.362192098,-0.9894,-0.0704,0.1681,1.006
25.372133444,-0.9659,-0.0704,0.1721,0.984
